aparcamiento entre_edificios escalera pasillo_abajo pasillo_DCCIA taller_imagen 
0.018347561857907684 0.010707456978967494 0.012058212058212059 0.020159151193633953 0.023641387780165796 0.019524131826938095 
0.01721892634929822 0.013171871680475887 0.004158004158004158 0.008488063660477453 0.0033773411114522566 0.021867027646170666 
0.020518014759079727 0.017463352453792224 0.006237006237006237 0.013262599469496022 0.009517961314092724 0.014161503618472432 
0.01247286933873535 0.021584873592521776 0.021205821205821207 0.022811671087533156 0.028246852932146148 0.016139948976935492 
0.018868470554188974 0.017590822179732315 0.002079002079002079 0.005305039787798408 0.00368437212158428 0.019784453584630605 
0.01669801765301693 0.022562141491395793 0.01496881496881497 0.046153846153846156 0.01903592262818545 0.012599573072317384 
0.021067862827376646 0.011897174421074994 0.012058212058212059 0.01856763925729443 0.02210623272950568 0.019524131826938095 
0.01299377803501664 0.023114510303802845 0.16964656964656966 0.04297082228116711 0.09978507829290759 0.016348206383089498 
0.01374620170742295 0.020140216698534098 0.007068607068607069 0.02493368700265252 0.016886705557261284 0.013640860103087417 
0.019997106062798437 0.022179732313575527 0.002494802494802495 0.006896551724137931 0.003991403131716303 0.016452335086166503 
0.019476197366517147 0.010962396430847674 0.006652806652806653 0.007427055702917772 0.00644765121277249 0.01707710730462852 
0.019186803646360873 0.01635861482897812 0.010395010395010396 0.01909814323607427 0.01565858151673319 0.013640860103087417 
0.013919837939516712 0.03301465901848311 0.0012474012474012475 0.003713527851458886 0.00368437212158428 0.01676472119539751 
0.015366806540298076 0.013766730401529637 0.004158004158004158 0.014854111405835544 0.01013202333435677 0.03217576925079398 
0.016640138908985674 0.013766730401529637 0.004158004158004158 0.006896551724137931 0.00644765121277249 0.01671265684385901 
0.01542468528432933 0.008073082642872318 0.016216216216216217 0.008488063660477453 0.007675775253300584 0.014213567970010934 
0.014643322239907395 0.016486084554918207 0.0577962577962578 0.035543766578249335 0.04144918636782315 0.011870672150778363 
0.009029084068875705 0.00994263862332696 0.008316008316008316 0.016445623342175066 0.028246852932146148 0.011037642526162336 
0.021241499059470408 0.026938602082005523 0.0012474012474012475 0.005305039787798408 0.0033773411114522566 0.019420003123861093 
0.017566198813485746 0.014361589122583387 0.0033264033264033266 0.013793103448275862 0.009517961314092724 0.010985578174623836 
0.016350745188829403 0.014446568939876779 0.002079002079002079 0.011140583554376658 0.004912496162112374 0.017806008226167545 
0.013167414267110404 0.020055236881240706 0.008731808731808732 0.033421750663129975 0.03039607000307031 0.009267454573853282 
0.012443929966719723 0.024176758019970258 0.16424116424116425 0.04084880636604774 0.07338041142155358 0.01666059249232051 
0.020633772247142235 0.011089866156787764 0.0079002079002079 0.01220159151193634 0.021492170709241632 0.017962201280783047 
0.015974533352626247 0.017760781814319098 0.002494802494802495 0.003713527851458886 0.002456248081056187 0.022491799864632685 
0.018202864997829547 0.011429785425961334 0.0033264033264033266 0.009018567639257295 0.00552655818237642 0.015515176758473474 
0.017942410649688902 0.010877416613554281 0.005405405405405406 0.010610079575596816 0.003991403131716303 0.019888582287707606 
0.018752713066126466 0.014064159762056511 0.006652806652806653 0.030238726790450927 0.013202333435677003 0.013484667048471911 
0.015482564028360584 0.013894200127469726 0.002494802494802495 0.002122015915119363 0.0012281240405280934 0.019524131826938095 
0.01860801620604833 0.006585935840237944 0.008316008316008316 0.020689655172413793 0.016886705557261284 0.01473421148539595 
0.01478801909998553 0.018653069895899724 0.07318087318087318 0.03076923076923077 0.06539760515812097 0.008746811058468267 
0.017971350021704528 0.014404079031230083 0.007068607068607069 0.007427055702917772 0.01013202333435677 0.022856250325402196 
0.016842714513095065 0.0082855321861058 0.013305613305613306 0.011140583554376658 0.00736874424316856 0.014525954079241944 
0.01681377514107944 0.01597620565115785 0.004158004158004158 0.013793103448275862 0.0033773411114522566 0.015931691570781486 
